GEOID,year,species,head_count,mean_density,cell_count
26133,2020,SHP,2051.8266399116346,1.3989653269449869,30
26067,2020,SHP,1220.7616592049676,0.8250001271565756,30
38079,2020,SHP,773.8528121616487,0.3308664842085405,55
38023,2020,SHP,119.38071322030197,0.03654909796184964,72
39015,2020,SHP,845.7138535470199,0.6670131683349609,33
39041,2020,SHP,1832.3826255268648,1.596508534749349,30
39057,2020,SHP,924.4324436073142,0.8629096349080404,30
39027,2020,SHP,1455.7613662913438,1.3751637140909831,24
42069,2020,SHP,311.77949194758895,0.2623281478881836,29
42093,2020,SHP,232.47174619669676,0.6886897087097168,12
20181,2020,SHP,173.99142022440128,0.06361211229253698,54
26025,2020,SHP,2021.1699955223608,1.1049413681030273,48
26077,2020,SHP,2059.6168732616475,1.4150988260904949,42
27007,2020,SHP,1563.4207330381626,0.24100847244262696,160
27151,2020,SHP,912.9008883857082,0.4750138987665591,46
38015,2020,SHP,1013.4377962068328,0.2396593715833581,92
38051,2020,SHP,1065.4235523139776,0.42209923484108663,55
39117,2020,SHP,2803.442749752027,2.6651708984375,25
40109,2020,SHP,827.9735545723698,0.4509573459625244,40
20103,2020,SHP,693.1383426756541,0.5775101979573568,36
01103,2020,SHP,701.0033346147563,0.4669198256272536,39
27051,2020,SHP,1003.7412419566797,0.7074601854596819,35
27059,2020,SHP,646.9497670325801,0.5731976249001243,33
27111,2020,SHP,1813.3935034779824,0.3551140152105764,119
27093,2020,SHP,1760.4069753151684,1.1179820329715044,39
39049,2020,SHP,971.2439793061893,0.7043275544137666,33
39137,2020,SHP,1008.0913053289788,0.8066123326619467,30
39131,2020,SHP,400.0925965600841,0.3508583704630534,30
40121,2020,SHP,271.68838407024367,0.08035118877887726,64
40021,2020,SHP,1243.5740019891766,0.640941892351423,42
20147,2020,SHP,548.4374094347573,0.23903349467686244,56
20117,2020,SHP,1565.331768801378,0.671398230961391,56
27153,2020,SHP,2341.8745831451383,0.9567294801984515,56
27109,2020,SHP,1123.798891530451,0.6639562334333148,42
29229,2020,SHP,3000.6489984271475,1.6993267352764423,39
29049,2020,SHP,1239.3151993951162,1.1421736081441243,24
29179,2020,SHP,319.084848248291,0.15238444010416666,48
40123,2020,SHP,1104.117265685945,0.5917961306688262,41
40015,2020,SHP,1110.0973169645613,0.33544103978043893,59
21111,2020,SHP,363.584321678421,0.3686180114746094,29
21117,2020,SHP,300.35953456204317,0.7231321334838867,13
27079,2020,SHP,979.3586950936844,0.8426673027776903,31
27143,2020,SHP,1480.6284571797794,0.9708457574611757,41
29177,2020,SHP,506.14384471151357,0.34346149906967627,33
29139,2020,SHP,2408.933865695173,1.7383418613009982,27
29101,2020,SHP,1019.0476697762816,0.474466438293457,50
40037,2020,SHP,934.2601475595989,0.3797473907470703,47
40005,2020,SHP,1455.9525152932772,0.5762924466814313,56
40019,2020,SHP,912.5540731211389,0.4284793429904514,45
40111,2020,SHP,581.0517886054694,0.3216682161603655,42
01007,2020,SHP,52.21774981702742,0.032389353303348314,34
01133,2020,SHP,222.84323110093555,0.14035976634306066,34
01091,2020,SHP,113.56973735739182,0.044886472090235295,53
24013,2020,SHP,3113.1593285916824,2.6853408813476562,28
25027,2020,SHP,2763.30472393511,0.7062516766925191,86
26159,2020,SHP,1029.3938432634816,0.6539249909229767,39
28081,2020,SHP,267.7340748737252,0.22973493576049805,25
28091,2020,SHP,209.58713633876326,0.14919313262490666,34
28067,2020,SHP,472.40904688491656,0.26250211397806805,30
28107,2020,SHP,130.71406900959641,0.0736585259437561,40
29057,2020,SHP,1475.5643149685957,1.1626663970947266,25
29007,2020,SHP,2641.8009598567432,1.4734643300374348,48
29205,2020,SHP,1136.3820315785351,0.8760064442952474,30
29123,2020,SHP,171.57529874243642,0.13399577140808105,30
29223,2020,SHP,521.9674417482663,0.26545917987823486,40
40103,2020,SHP,1049.1829024549804,0.5536225239435831,48
40093,2020,SHP,454.154068538957,0.18361243179866246,56
40099,2020,SHP,495.8721016314318,0.45981957835535847,31
26023,2020,SHP,2469.7344846209894,1.8829969678606306,28
26019,2020,SHP,67.16920961292246,0.08112138793582008,21
26069,2020,SHP,581.2170480012797,0.40840508597237724,35
28085,2020,SHP,61.51647446126796,0.04051748663187027,32
28073,2020,SHP,278.1729904643691,0.21629023551940918,24
28133,2020,SHP,58.50113604691803,0.03237137923369537,37
29203,2020,SHP,341.8170004334556,0.13147407311659592,52
30111,2020,SHP,2822.611439273602,0.41386642971554316,148
40033,2020,SHP,924.8731991412849,0.5644553746932592,39
40061,2020,SHP,244.70853044423842,0.16382586328606857,38
27099,2020,SHP,1446.438742255268,0.7851742214626736,45
27011,2020,SHP,523.5040305442415,0.40495742239603183,41
28125,2020,SHP,22.24320139753306,0.019892865611660863,31
28127,2020,SHP,93.13530016628694,0.06103507164985903,31
30065,2020,SHP,4628.832685621268,0.9562562422318892,110
30109,2020,SHP,1505.1389020715285,0.6532779057820638,60
32021,2020,SHP,1218.1782455951327,0.125381447803015,174
35001,2020,SHP,1297.0653137417364,0.4312609415205698,63
35011,2020,SHP,1669.3165782161977,0.2774417168271225,113
28047,2020,SHP,359.53720409713964,0.24199711481730143,30
28005,2020,SHP,186.80072910328113,0.09878666456355605,43
28153,2020,SHP,169.87849611358516,0.08090432286262512,40
28019,2020,SHP,106.21597076660943,0.09806433967922044,23
28037,2020,SHP,41.449893863136296,0.028377532958984375,30
31023,2020,SHP,920.0085415016761,0.6074285005268297,38
31089,2020,SHP,1453.142515276715,0.23262697302776833,115
35047,2020,SHP,408.42070487384484,0.0333986304221897,218
36049,2020,SHP,600.0180559924521,0.1815142059326172,75
36097,2020,SHP,2082.807501537733,2.4491936365763345,24
29181,2020,SHP,269.3036156172236,0.16517253925925807,38
29186,2020,SHP,402.44286419476776,0.31129544781100366,31
29021,2020,SHP,842.2728457770487,0.7965799967447916,24
29107,2020,SHP,488.7724952521536,0.3003694338676257,39
29053,2020,SHP,580.5532767644258,0.39690651432160406,31
31011,2020,SHP,552.4830978668366,0.3107147216796875,39
31143,2020,SHP,246.9819778270906,0.21730486551920572,27
31093,2020,SHP,479.29455070870864,0.32507963180541993,30
31163,2020,SHP,598.5667169990598,0.4084069115774972,35
31175,2020,SHP,393.82325513040126,0.26766188939412433,30
36095,2020,SHP,1415.522094366043,0.8789313711771151,41
36035,2020,SHP,527.4836366943515,0.41105780730376373,37
30041,2020,SHP,442.8454989802975,0.058972139536223794,161
01105,2020,SHP,55.62956613159494,0.029845209348769414,42
31065,2020,SHP,185.65672464191343,0.0996691107749939,40
29167,2020,SHP,1757.260546858911,1.06759033203125,30
29151,2020,SHP,1157.5367689711293,0.7367991422995542,39
29161,2020,SHP,775.2688853396124,0.4455775712665759,38
31139,2020,SHP,1590.777428530342,1.0714419773646764,35
31045,2020,SHP,2154.5914644891673,0.595724808542352,76
31101,2020,SHP,640.1451947229202,0.23271829941693475,51
31149,2020,SHP,149.0694979363008,0.0570827807698931,56
36041,2020,SHP,947.3626418108569,0.2129867172241211,100
37081,2020,SHP,549.2326534705968,0.32827620757253545,38
48329,2020,SHP,1559.1341407898744,0.66860666080397,49
48093,2020,SHP,11341.190162942305,4.669522094726562,50
48305,2020,SHP,694.501892951746,0.30065995170956566,42
48385,2020,SHP,1256.4250274743274,0.693845864498254,33
29055,2020,SHP,502.4035470951429,0.26125949468368137,39
29083,2020,SHP,596.0385168853187,0.3302050999232701,35
29225,2020,SHP,2416.4194894443085,1.5744900022234236,28
31063,2020,SHP,216.57827033837236,0.08579580738859356,53
31039,2020,SHP,697.5334623741668,0.47208372751871747,42
31047,2020,SHP,570.3342397507201,0.2172127331004423,51
31059,2020,SHP,575.6026163378092,0.38625844319661456,30
37035,2020,SHP,450.02698940445333,0.43290441376822336,28
37151,2020,SHP,831.7269227573859,0.41047897854366816,37
37001,2020,SHP,793.3459736373323,0.7233656928652809,21
48297,2020,SHP,385.7743710211938,0.14326159159342447,60
48307,2020,SHP,12144.25811263961,4.400263260821907,49
48151,2020,SHP,321.732997877663,0.1381853080931164,42
48045,2020,SHP,151.39648237909137,0.06494940462566558,42
25003,2020,SHP,1161.8530920764856,0.48398604216399016,54
01013,2020,SHP,69.27470785186883,0.034430725706948176,36
26121,2020,SHP,290.5150210484083,0.22259467442830402,30
13059,2020,SHP,245.08409059926623,0.7931894302368164,10
13199,2020,SHP,531.5257530038665,0.40970362149752104,26
16067,2020,SHP,52312.9275567109,26.681951784620097,51
18119,2020,SHP,663.7364581684823,0.6651271979014078,24
18037,2020,SHP,415.6051018314942,0.375563850402832,25
29059,2020,SHP,1257.919459346903,0.8978356719017029,32
31123,2020,SHP,444.10983838177856,0.12044045799656918,76
39083,2020,SHP,5868.6060154492725,4.3118655297064015,31
39031,2020,SHP,3635.823558415317,2.489400763260691,38
26157,2020,SHP,957.7103016296354,0.45943770116689253,49
26031,2020,SHP,217.0713353023613,0.1171734610269236,43
13249,2020,SHP,90.51451442551732,0.20938319819314138,14
31027,2020,SHP,1974.9634431234626,1.0301935244829228,39
32023,2020,SHP,450.53589108200885,0.009567358362393117,762
35059,2020,SHP,54.89450373338122,0.005541074134054638,168
18021,2020,SHP,314.0885973090427,0.3391223907470703,20
54049,2020,SHP,526.1449235889721,0.6578872771490187,21
40073,2020,SHP,1049.4477987257387,0.45117528097970144,42
42019,2020,SHP,1229.5413106865053,0.601316172902177,41
42131,2020,SHP,247.9416170473925,0.2409786994640644,26
45001,2020,SHP,414.1330923763481,0.32552802923953894,33
28093,2020,SHP,305.9251758831116,0.16726260436208626,38
39105,2020,SHP,731.9821806380806,0.6571004144076643,29
39093,2020,SHP,1233.7772611505718,0.9711087134576613,31
55021,2020,SHP,1895.9894603024989,0.9561727735731337,45
72091,2020,SHP,50.00339312048904,0.42769739031791687,4
46047,2020,SHP,1686.6814556170948,0.3742947456164238,78
47023,2020,SHP,144.00674989458983,0.1945896546045939,24
15005,2020,SHP,11.760124578710974,0.37865525484085083,2
28011,2020,SHP,13.65720619010706,0.006016014902680008,54
28057,2020,SHP,365.80625252993536,0.2650898650840477,27
41009,2020,SHP,883.8090399871653,0.5180639787153765,44
50017,2020,SHP,1670.3150289234059,0.9387255350748698,45
72103,2020,SHP,57.92034218898774,0.4328829050064087,4
72139,2020,SHP,15.384489151059508,0.2861517369747162,4
12086,2020,SHP,989.4883085536069,0.20108356214549444,73
48505,2020,SHP,1032.4028367881626,0.39924683937659633,52
48383,2020,SHP,4392.7004923615805,1.443045207432338,56
49031,2020,SHP,5236.841962549201,2.6667507396024814,51
21233,2020,SHP,350.4131066014545,0.4074833393096924,24
21211,2020,SHP,1410.6396677402288,1.4340839385986328,28
17005,2020,SHP,727.0197246265521,0.7380411529541016,25
17019,2020,SHP,593.6285314922811,0.2300976733772122,49
55079,2020,SHP,337.86982838403543,0.5402701695760092,12
56021,2020,SHP,26802.37602502192,3.852933883666992,128
12059,2020,SHP,127.22644282808761,0.10258270193029333,27
02105,2020,SHP,691.3215271748952,0.04069092904655939,427
05027,2020,SHP,60.177787228099604,0.03033003440270057,39
19123,2020,SHP,1587.8009542304387,1.0739291054861886,42
19187,2020,SHP,782.2057695646052,0.42197775229429585,39
19099,2020,SHP,2428.874131800975,1.283899160531851,39
19135,2020,SHP,787.6457089103234,0.7011896542140416,28
19017,2020,SHP,1901.9189564831106,1.6862683977399553,28
19157,2020,SHP,2076.031824995226,1.3703692844935826,35
21087,2020,SHP,651.8356271366468,0.880097434634254,21
22003,2020,SHP,363.4697515016179,0.18414824717753642,37
08039,2020,SHP,1338.1796676937606,0.27927032558397313,87
08003,2020,SHP,3981.377962746541,2.1272101053377477,41
13233,2020,SHP,250.24059505095912,0.3113310770554976,22
37185,2020,SHP,274.9807947995734,0.24725836294668693,27
42001,2020,SHP,1930.2489257821655,1.4368284976843633,33
20095,2020,SHP,481.704680550975,0.21540781656901042,45
20127,2020,SHP,334.307308146942,0.18563045037759318,37
20177,2020,SHP,207.81227037081797,0.14748708407084146,30
20159,2020,SHP,732.4163846592149,0.38938929583575277,37
22061,2020,SHP,68.16728019009032,0.055804725616208965,31
23001,2020,SHP,730.1882575151822,0.6024678366524833,35
13231,2020,SHP,117.4130576698368,0.2097933668839304,19
13273,2020,SHP,200.3796245241552,0.23040197112343527,22
46105,2020,SHP,12352.09010370458,1.6614649690539631,151
48117,2020,SHP,1255.5562064067078,0.32386819418374596,77
16021,2020,SHP,1507.8970564960098,0.4589044253031413,72
17045,2020,SHP,304.00499013624534,0.18830826547410753,36
29217,2020,SHP,1798.2569252435542,0.8401719729105631,48
31015,2020,SHP,826.1705335578962,0.5914071587955251,34
26081,2020,SHP,1236.3056432855303,0.5622842360515984,49
17011,2020,SHP,1097.4351695808323,0.4875572840372721,60
17121,2020,SHP,317.64938498872704,0.21421319643656414,30
18109,2020,SHP,513.5663041454695,0.49101738307787024,23
19127,2020,SHP,2702.2373632498925,1.8224177042643228,30
19177,2020,SHP,2158.932358869635,1.7194350106375558,28
20081,2020,SHP,381.85852936545433,0.25529182979038784,35
17023,2020,SHP,404.0857024292832,0.31118106842041016,29
18001,2020,SHP,1239.218630797692,1.4117115338643391,24
19109,2020,SHP,1169.2939625229244,0.4641230798536731,62
20137,2020,SHP,342.64830549140396,0.15067274229867117,56
22051,2020,SHP,81.50042843686246,0.1045905128121376,16
32007,2020,SHP,17265.37833083165,0.38817229094328703,729
36015,2020,SHP,1339.2111705013042,1.269408384958903,24
17041,2020,SHP,602.0141379921326,0.5578801190411603,27
54077,2020,SHP,1203.3274590742797,0.7160871945894681,39
17061,2020,SHP,549.1349053602811,0.390360857989337,37
21137,2020,SHP,947.1722523667388,1.0985334777832032,25
21143,2020,SHP,148.06049988881867,0.26740174293518065,20
26087,2020,SHP,1532.1791294100499,0.9143637680425877,41
23029,2020,SHP,474.4573554446023,0.07148211636989237,139
29145,2020,SHP,965.4889248318859,0.5966782289392808,34
29111,2020,SHP,371.68784157679045,0.2841671494876637,34
13013,2020,SHP,139.03834436950024,0.33335901896158854,15
37041,2020,SHP,108.52622330929643,0.24269027709960939,15
39017,2020,SHP,940.7520748442971,0.7785936284948278,27
56023,2020,SHP,18862.867678052637,1.7870900771197151,204
56015,2020,SHP,2577.633519958595,0.44717114312308176,112
05141,2020,SHP,116.83944438072501,0.06357647180557251,40
26079,2020,SHP,174.45383791661624,0.12033547124555034,31
27149,2020,SHP,576.525209825933,0.39491560292798417,43
28097,2020,SHP,92.09275056739716,0.08736832325275128,26
29089,2020,SHP,1013.1144953820981,0.8433909262380292,31
51035,2020,SHP,1137.002934710908,0.9247065782546997,32
17115,2020,SHP,314.7859562881082,0.20935303456074483,37
17139,2020,SHP,226.8136826763379,0.26066722040591034,23
42009,2020,SHP,2975.558707196003,1.135259694066541,58
47103,2020,SHP,1033.9037932991168,0.6999176426937705,38
26131,2020,SHP,1060.4288029494446,0.3123118779430651,73
29155,2020,SHP,7.951378868346441,0.006232264541810559,31
29093,2020,SHP,133.41757124332224,0.0936149166476342,31
31001,2020,SHP,1251.9797109672888,0.8582059860229492,30
35037,2020,SHP,643.0961408320243,0.08639691025018692,128
37135,2020,SHP,588.2028364582176,0.5712823867797852,24
17159,2020,SHP,228.40416654206564,0.2449416262762887,28
17053,2020,SHP,524.6842201147848,0.4171808362007141,32
05051,2020,SHP,330.79287785696334,0.18848450590924518,41
48485,2020,SHP,1459.2838686241898,0.8977676391601562,30
19159,2020,SHP,630.8878919637305,0.45489114125569663,30
29213,2020,SHP,282.9085424009683,0.17276288441249302,35
29163,2020,SHP,679.1358424938608,0.39111073811848956,45
29153,2020,SHP,505.09063430358646,0.26176499260796443,45
29081,2020,SHP,1516.2329342399291,0.8102521896362305,36
37037,2020,SHP,899.2152684166401,0.5094621295020694,42
40035,2020,SHP,2233.6785671543885,1.1329023899176183,39
05043,2020,SHP,195.40697092604182,0.09104629092746311,45
08047,2020,SHP,101.83014394515288,0.26207277178764343,16
19085,2020,SHP,442.5222019197921,0.2451787449064709,42
19097,2020,SHP,913.7961280572414,0.5547098991198417,39
20189,2020,SHP,67.95942705655666,0.03607965934844244,42
33005,2020,SHP,1043.9461018946988,0.57034789191352,45
35025,2020,SHP,3066.1920368130454,0.2695774665245643,182
41069,2020,SHP,1631.4102729114136,0.3670647867609946,89
42025,2020,SHP,340.5733065916356,0.34481226164719153,29
13085,2020,SHP,189.9502670401244,0.34786733984947205,16
13161,2020,SHP,166.80336322675564,0.19461912857858757,19
21219,2020,SHP,434.38804113152617,0.44782989501953124,25
01015,2020,SHP,207.34171598766542,0.1321280423332663,34
36005,2020,SHP,7.215915746965885,0.066058235509055,7
46079,2020,SHP,2496.7968142034615,1.7126217433384487,35
47087,2020,SHP,505.2111488883473,0.6316611550071023,22
48255,2020,SHP,432.190582940149,0.22316174390839366,41
18045,2020,SHP,412.87412398579977,0.4028927230834961,25
19171,2020,SHP,1539.0339818480466,0.8241540817987352,42
20009,2020,SHP,146.87088644440814,0.06334176162878673,48
20109,2020,SHP,861.991430340163,0.3101760016547309,54
20101,2020,SHP,39.574686859442195,0.021298696597417194,42
21047,2020,SHP,572.1313254408836,0.30780749093918575,42
21019,2020,SHP,53.359113885984556,0.1288706213235855,16
36107,2020,SHP,2819.398567684194,2.0983912876674107,35
48049,2020,SHP,7846.478007936801,3.2077237392993685,47
48483,2020,SHP,60.971478975859995,0.025741250742049443,42
49039,2020,SHP,48624.98650011895,11.809044247581845,84
51570,2020,SHP,8.595167729387283,0.4413354992866516,4
21141,2020,SHP,1024.0776115299086,0.7160216300718246,31
26145,2020,SHP,436.3986700526703,0.21040602525075278,48
27117,2020,SHP,3243.1118798442762,2.6925379435221353,30
29215,2020,SHP,1972.9287706678983,0.647051377729936,66
01123,2020,SHP,174.35062889906692,0.093949141956511,42
25019,2020,SHP,27.138928611485422,0.22684334218502045,1
36019,2020,SHP,432.2569733527971,0.16082406422448536,63
13165,2020,SHP,160.0904781011276,0.1779364455829967,22
13259,2020,SHP,105.34696331061853,0.0886644721031189,24
16065,2020,SHP,433.74358937358556,0.3568742134991814,34
13093,2020,SHP,359.10570467709664,0.3531346754594283,22
13175,2020,SHP,146.85760209665455,0.07023352517022027,45
29115,2020,SHP,1290.7102109280916,0.8095442090715681,35
29043,2020,SHP,1372.4314884092273,0.9418705159967596,44
29141,2020,SHP,1514.4550772696139,0.9784144233254826,34
29075,2020,SHP,1160.1265152978383,0.9114925384521484,30
40119,2020,SHP,2026.4427860255214,1.142374965122768,35
40081,2020,SHP,3519.2744515479803,1.4267542313556283,49
47015,2020,SHP,555.8217925983396,0.807889461517334,20
47071,2020,SHP,392.03568769736313,0.26211123996310765,36
13069,2020,SHP,184.7612621041837,0.12045090645551682,32
30037,2020,SHP,12356.823980198817,4.062418763066681,71
56009,2020,SHP,50143.18119241299,4.550038708306347,193
04003,2020,SHP,1111.2588362058727,0.06909321818112406,259
05049,2020,SHP,1179.8293170180823,0.7371181205466941,27
40051,2020,SHP,573.8737557394647,0.20133189801816587,54
48299,2020,SHP,4470.861639196353,1.84806074919524,54
48209,2020,SHP,2131.9046607677697,1.216119619516226,39
31053,2020,SHP,418.3510492592871,0.305433464050293,30
31173,2020,SHP,466.86934592464655,0.45798534393310547,25
13211,2020,SHP,311.98378248571964,0.34672913344010065,23
17141,2020,SHP,790.370555857326,0.40224390444548236,46
12035,2020,SHP,73.3566194927816,0.05825515588124593,27
13087,2020,SHP,46.60120131357573,0.030126655474305153,32
17015,2020,SHP,487.1548285547529,0.4222918919154576,28
48191,2020,SHP,550.8009254199723,0.24071009262748386,46
48235,2020,SHP,9313.364381090596,3.4196483470775463,54
48033,2020,SHP,336.7043856877645,0.14485858735584078,42
49041,2020,SHP,6490.20393653952,1.3116531372070312,92
49021,2020,SHP,33552.017172908294,3.9301733234584733,149
50023,2020,SHP,819.4441106496738,0.46049714595713515,47
12133,2020,SHP,250.59200595875083,0.16548307240009308,32
31017,2020,SHP,868.0054903538229,0.2743881889011549,69
31105,2020,SHP,1504.2464768760224,0.6101139916314019,45
33013,2020,SHP,819.9947049483457,0.3393740068402207,57
17025,2020,SHP,399.7298745446583,0.3295319747924805,25
17087,2020,SHP,384.93955276934906,0.43238353729248047,23
17155,2020,SHP,96.32268655374715,0.23229915755135672,14
19145,2020,SHP,1150.0387733728664,0.830054658831972,33
19061,2020,SHP,1229.872459616646,0.7806305132414165,38
20035,2020,SHP,1901.4928358738873,0.6521681376865932,56
13223,2020,SHP,115.41996300289608,0.14265704154968262,19
13023,2020,SHP,57.388154931643975,0.10263974964618683,16
46045,2020,SHP,1384.4524468898721,0.4747330103165064,78
46067,2020,SHP,3810.015380438031,1.8093864440917968,40
46059,2020,SHP,1495.311038665595,0.4018721580505371,72
35006,2020,SHP,3542.6048476866567,0.3012802050663875,208
35057,2020,SHP,1660.6316967802593,0.19166896712612097,142
35028,2020,SHP,23.47766020855608,0.08306949138641358,10
18079,2020,SHP,375.94449645002936,0.3854329586029053,24
18041,2020,SHP,1032.7551285266297,1.854466165815081,14
18137,2020,SHP,707.5271108350487,0.6119198634706694,29
18121,2020,SHP,472.19449397771626,0.4099542999267578,25
21075,2020,SHP,13.294426750083247,0.024925758441289265,18
27105,2020,SHP,2192.7018998483045,1.183872396295721,44
28113,2020,SHP,165.22083924425917,0.15590051982713782,23
46081,2020,SHP,796.5840564971851,0.38442813648897056,51
46015,2020,SHP,1428.9361921084421,0.6751109813821727,58
46107,2020,SHP,939.2245522721453,0.42111337835138496,55
36109,2020,SHP,1793.5146367516104,1.4589469663558468,31
36023,2020,SHP,668.4546409832731,0.5174526638454862,36
36099,2020,SHP,1901.3992226942007,2.2679639543805803,28
18101,2020,SHP,548.2797366302534,0.6304850805373419,21
18073,2020,SHP,473.33086031079296,0.32653331756591797,34
19153,2020,SHP,942.2200498803145,0.6355787004743304,35
48309,2020,SHP,5153.841262777275,1.9194829840409129,57
48251,2020,SHP,2714.5845494878185,1.4455645793193095,37
48451,2020,SHP,24423.03100132155,6.194350987264555,73
48133,2020,SHP,3933.4428146419373,1.6391771104600694,54
48285,2020,SHP,512.4768551417682,0.20404924130907245,51
48113,2020,SHP,1347.365953230213,0.5957638422648112,42
48013,2020,SHP,1839.1646353204756,0.5822721481323242,60
38063,2020,SHP,796.8147141347957,0.313350145934058,61
38061,2020,SHP,1531.1595261165703,0.3239075003318416,103
38089,2020,SHP,906.0568788196031,0.2620623990109092,76
19049,2020,SHP,694.7664083231762,0.45602820901309743,34
19021,2020,SHP,2203.2548032250734,1.479705592564174,35
19015,2020,SHP,968.3829485319102,0.6554257074991862,30
19141,2020,SHP,3762.4912727402007,2.5351084754580544,42
19091,2020,SHP,459.638890384149,0.4085613659449986,28
48101,2020,SHP,651.3912958956807,0.2792735750024969,44
48183,2020,SHP,270.23601710254025,0.38166117668151855,18
48233,2020,SHP,131.59025923245756,0.05725252060663132,42
48127,2020,SHP,408.47058823047007,0.11867949167887369,60
48447,2020,SHP,1486.6410017260923,0.6289999371483213,42
48337,2020,SHP,1636.13598016594,0.6786032737569606,47
48159,2020,SHP,123.80308335321001,0.16808055506812203,18
48445,2020,SHP,346.589546994641,0.1505527893702189,48
38083,2020,SHP,529.8419398045927,0.2104172842843192,70
39091,2020,SHP,1768.7844065460795,1.489474388860887,31
39063,2020,SHP,1184.6903949450725,0.8608929770333427,35
39121,2020,SHP,2011.9048797978294,1.9517018454415458,28
20051,2020,SHP,144.243090218935,0.06188665827115377,48
20143,2020,SHP,934.0973752222623,0.5004048824310303,40
20169,2020,SHP,1517.7847675336302,0.8136383056640625,40
20155,2020,SHP,2502.9230119509602,0.7698383331298828,70
20105,2020,SHP,154.65102629077873,0.0830017226082938,35
30011,2020,SHP,18860.96604373765,2.180005805436955,172
30079,2020,SHP,1535.439265423018,0.3413771232672497,113
31037,2020,SHP,570.1939318249081,0.5350540706089565,28
31041,2020,SHP,1052.5967052070266,0.15780101838659066,122
48461,2020,SHP,7618.0275370880945,2.3695186399063974,53
48163,2020,SHP,875.2339959793377,0.2981292520250593,56
48179,2020,SHP,45.40182285026898,0.01893113801876704,48
48425,2020,SHP,887.0025979437733,1.8392062187194824,12
48211,2020,SHP,2.93055454075745,0.0012484948549951827,42
48107,2020,SHP,799.6759265859553,0.3429872379746548,43
48433,2020,SHP,408.3693755192081,0.17207260926564535,48
27121,2020,SHP,833.0051319273571,0.4767966924929151,51
39023,2020,SHP,590.7917088466899,0.5762011210123698,27
39059,2020,SHP,1486.5598924782869,1.0990391969680786,32
39005,2020,SHP,3046.4354065921248,2.7807914188929965,28
39159,2020,SHP,1495.820659582971,1.3377920786539714,30
20031,2020,SHP,484.8891725365813,0.2986462381150987,36
20171,2020,SHP,136.5543755362051,0.07347412904103597,36
20087,2020,SHP,834.3384780560589,0.6048146883646647,36
20179,2020,SHP,412.7784735740021,0.17788201570510864,48
20071,2020,SHP,200.95164155609532,0.09967553047906785,42
31181,2020,SHP,2662.3102778898924,1.7879638671875,30
31019,2020,SHP,996.5445491086176,0.3973874209219949,57
31013,2020,SHP,981.7078415162803,0.35254223063840706,59
27159,2020,SHP,777.3778054124376,0.5596137508269279,31
28099,2020,SHP,70.70217910192504,0.04788040783670214,36
28065,2020,SHP,104.0339380340822,0.09834271928538448,23
28115,2020,SHP,979.5952925287879,0.7597702662150065,30
40049,2020,SHP,746.9653803497321,0.35954206640070135,44
40131,2020,SHP,1459.9592073523663,0.8341782732707698,41
20187,2020,SHP,40.35709607676753,0.022902796949659077,35
21173,2020,SHP,513.6593339538119,1.0048068761825562,16
21057,2020,SHP,159.58960153371788,0.2019287347793579,24
31003,2020,SHP,584.2961876936523,0.263193359375,50
32027,2020,SHP,575.656632133776,0.036819186009151836,284
35049,2020,SHP,778.9939437209414,0.15744053799173105,92
28135,2020,SHP,298.8639215455347,0.178738930646111,34
29039,2020,SHP,1977.1654729498537,1.6089285441807337,28
29001,2020,SHP,886.9327765954847,0.6036175864083426,35
29169,2020,SHP,453.3672529268073,0.31994536827350484,29
41071,2020,SHP,2728.5080006820394,1.4714654886497642,53
41049,2020,SHP,2644.6132456908804,0.5028693635584944,118
22121,2020,SHP,93.90049827366647,0.18848910051233628,17
22049,2020,SHP,121.16674139293029,0.08216468726887423,34
26075,2020,SHP,4791.768924082794,2.6358744303385415,48
36039,2020,SHP,404.0992971749788,0.24108915550764218,43
36057,2020,SHP,1136.323168594493,1.0883772814715351,27
29079,2020,SHP,1131.597231034467,1.0037200291951498,30
29211,2020,SHP,389.01298024405855,0.2317946025303432,35
29131,2020,SHP,1486.7258848601398,0.9687048594156901,36
29015,2020,SHP,949.3840939412173,0.520656157513054,49
42011,2020,SHP,2939.463339685268,1.325233320756392,55
42087,2020,SHP,1266.4066945443278,1.189581807454427,30
26095,2020,SHP,115.78860687081365,0.04972469597532038,57
26039,2020,SHP,194.8350657782738,0.135198061806815,35
27037,2020,SHP,1109.6603856946551,0.7615983425042568,39
37197,2020,SHP,339.0332504652306,0.39081731049910834,23
37063,2020,SHP,400.3309625627973,0.5375429454602694,19
40083,2020,SHP,1575.6546380501302,0.8179830506790516,43
40097,2020,SHP,1876.2179518158068,1.1054219501774485,41
42075,2020,SHP,1910.2743966841947,2.038389352651743,26
51197,2020,SHP,2114.575548750446,1.767374038696289,28
51045,2020,SHP,404.3486594096791,0.4758328147556471,23
51660,2020,SHP,89.57226166198541,1.9949779510498047,4
27123,2020,SHP,185.19527977400259,0.4696526825428009,16
27035,2020,SHP,321.9274823428998,0.12450118625865263,68
27005,2020,SHP,419.18711487816637,0.12307569457263481,82
37191,2020,SHP,221.77296764560197,0.15458320246802437,36
37061,2020,SHP,182.17299288185902,0.08633317338659409,47
42119,2020,SHP,944.9865606961308,1.1547876739501952,25
42081,2020,SHP,1092.3595662688435,0.3431977452458562,74
